snapshot_date,keyword,provider,count_top_n,share_pct,best_rank
2026-06-12,Online Marketing Grundlagen,Spiced Academy GmbH,1,5.0,9
2026-06-12,Online Marketing Grundlagen,SMD Performance Media,1,5.0,17
2026-06-12,Online Marketing Management,Distart Education GmbH,8,40.0,8
2026-06-12,Online Marketing Management,IU Akademie IU Internationale Hochschule,2,10.0,1
2026-06-12,Online Marketing Management,Learning Digital Academy GmbH,2,10.0,7
2026-06-12,Online Marketing Management,cimdata Bildungsakademie GmbH,2,10.0,9
2026-06-12,Online Marketing Management,velpTEC GmbH,1,5.0,2
2026-06-12,Online Marketing Management,HECKER CONSULTING,1,5.0,3
2026-06-12,Online Marketing Management,GFN GmbH,1,5.0,4
2026-06-12,Online Marketing Management,XDi - Experience Design Institut GmbH,1,5.0,5
2026-06-12,Online Marketing Management,OneCareer,1,5.0,10
2026-06-12,Online Marketing Management,LVQ Weiterbildung und Beratung GmbH,1,5.0,18
2026-06-12,Online Marketing Leadership,Learning Digital Academy GmbH,6,30.0,1
2026-06-12,Online Marketing Leadership,mycareernow,3,15.0,12
2026-06-12,Online Marketing Leadership,DCI Digital Career Institute GmbH,3,15.0,16
2026-06-12,Online Marketing Leadership,ecomex GmbH & Co. KG,1,5.0,3
2026-06-12,Online Marketing Leadership,Lecturio GmbH,1,5.0,4
2026-06-12,Online Marketing Leadership,GrandEdu GmbH,1,5.0,5
2026-06-12,Online Marketing Leadership,Talentspring Academy Group,1,5.0,8
2026-06-12,Online Marketing Leadership,Masters of Digital GmbH,1,5.0,11
2026-06-12,Online Marketing Leadership,A-Leecon GmbH,1,5.0,13
2026-06-12,Online Marketing Leadership,velpTEC GmbH,1,5.0,17
2026-06-12,Online Marketing Leadership,Karriere Tutor GmbH,1,5.0,20
2026-06-12,Online Marketing lernen,ecomex GmbH & Co. KG,4,20.0,1
2026-06-12,Online Marketing lernen,Learning Digital Academy GmbH,2,10.0,2
2026-06-12,Online Marketing lernen,OneCareer,2,10.0,12
2026-06-12,Online Marketing lernen,GrandEdu GmbH,1,5.0,4
2026-06-12,Online Marketing lernen,Karriere Tutor GmbH,1,5.0,5
2026-06-12,Online Marketing lernen,Akademie Überlingen,1,5.0,6
2026-06-12,Online Marketing lernen,Lecturio GmbH,1,5.0,7
2026-06-12,Online Marketing lernen,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,8
2026-06-12,Online Marketing lernen,SRH Fernhochschule - The Mobile University,1,5.0,10
2026-06-12,Online Marketing lernen,EBA Hanse College GmbH,1,5.0,11
2026-06-12,Online Marketing lernen,Comhard Gesellschaft für Bildung und Personalentwicklung mbH,1,5.0,13
2026-06-12,Online Marketing lernen,CBW College Berufliche Weiterbildung GmbH,1,5.0,14
2026-06-12,Online Marketing lernen,IU Akademie IU Internationale Hochschule,1,5.0,15
2026-06-12,Online Marketing lernen,IFM GmbH,1,5.0,16
2026-06-12,Online Marketing lernen,XDi - Experience Design Institut GmbH,1,5.0,18
2026-06-12,Online Marketing Manager Weiterbildung,ecomex GmbH & Co. KG,5,25.0,1
2026-06-12,Online Marketing Manager Weiterbildung,WBK Akademie GmbH,2,10.0,2
2026-06-12,Online Marketing Manager Weiterbildung,Webmasters Akademie Nürnberg GmbH,2,10.0,5
2026-06-12,Online Marketing Manager Weiterbildung,Morphos GmbH,1,5.0,3
2026-06-12,Online Marketing Manager Weiterbildung,eduTECS GmbH,1,5.0,8
2026-06-12,Online Marketing Manager Weiterbildung,Talentspring Academy Group,1,5.0,9
2026-06-12,Online Marketing Manager Weiterbildung,COMCAVE.COLLEGE GmbH,1,5.0,10
2026-06-12,Online Marketing Manager Weiterbildung,Textakademie GmbH,1,5.0,13
2026-06-12,Online Marketing Manager Weiterbildung,DCI Digital Career Institute GmbH,1,5.0,14
2026-06-12,Online Marketing Manager Weiterbildung,Masters of Digital GmbH,1,5.0,15
2026-06-12,Online Marketing Manager Weiterbildung,GrandEdu GmbH,1,5.0,16
2026-06-12,Online Marketing Manager Weiterbildung,XDi - Experience Design Institut GmbH,1,5.0,17
2026-06-12,Online Marketing Manager Weiterbildung,Education partners GmbH,1,5.0,18
2026-06-12,Online Marketing Manager Weiterbildung,OMR Education GmbH,1,5.0,19
2026-06-12,Online Marketing Kampagnen,OneCareer,7,35.0,1
2026-06-12,Online Marketing Kampagnen,Masters of Digital GmbH,5,25.0,3
2026-06-12,Online Marketing Kampagnen,Karriere Tutor GmbH,3,15.0,2
2026-06-12,Online Marketing Kampagnen,Talentspring Academy Group,2,10.0,12
2026-06-12,Online Marketing Kampagnen,IFM GmbH,1,5.0,13
2026-06-12,Online Marketing Kampagnen,COMCAVE.COLLEGE GmbH,1,5.0,17
2026-06-12,Online Marketing Kampagnen,Learning Digital Academy GmbH,1,5.0,19
2026-06-12,Online Marketing - Webshop,Learning Digital Academy GmbH,2,10.0,1
2026-06-12,Online Marketing - Webshop,Akademie Überlingen,2,10.0,4
2026-06-12,Online Marketing - Webshop,ecomex GmbH & Co. KG,1,5.0,2
2026-06-12,Online Marketing - Webshop,GFN GmbH,1,5.0,3
2026-06-12,Online Marketing - Webshop,EBA Hanse College GmbH,1,5.0,7
2026-06-12,Online Marketing - Webshop,IBB Institut für Berufliche Bildung AG,1,5.0,8
2026-06-12,Online Marketing - Webshop,Berger Bildungsinstitut GmbH,1,5.0,9
2026-06-12,Online Marketing - Webshop,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,10
2026-06-12,Online Marketing - Webshop,Donner + Partner GmbH Baden-Württemberg,1,5.0,11
2026-06-12,Online Marketing - Webshop,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,12
2026-06-12,Online Marketing - Webshop,JOBINKUBATOR Beratung / Bildung / Beruf,1,5.0,13
2026-06-12,Online Marketing - Webshop,GfM GmbH & Co. KG,1,5.0,14
2026-06-12,Online Marketing - Webshop,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,15
2026-06-12,Online Marketing - Webshop,Zukunft Fachkräfte Deutschland GmbH,1,5.0,16
2026-06-12,Online Marketing - Webshop,PBF Personalberatung und Bildungsakademie Fasulo GmbH,1,5.0,17
2026-06-12,Online Marketing und Inbound Marketing,ecomex GmbH & Co. KG,12,60.0,1
2026-06-12,Online Marketing und Inbound Marketing,OneCareer,3,15.0,13
2026-06-12,Online Marketing und Inbound Marketing,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,2
2026-06-12,Online Marketing und Inbound Marketing,Ironhack Germany GmbH,1,5.0,11
2026-06-12,Online Marketing und Inbound Marketing,HSB Akademie GmbH,1,5.0,14
2026-06-12,Online Marketing und Inbound Marketing,DCI Digital Career Institute GmbH,1,5.0,15
2026-06-12,Online Marketing und Inbound Marketing,Learning Digital Academy GmbH,1,5.0,17
2026-06-12,Online Kampagnen,OneCareer,6,30.0,2
2026-06-12,Online Kampagnen,Masters of Digital GmbH,6,30.0,3
2026-06-12,Online Kampagnen,Karriere Tutor GmbH,3,15.0,1
2026-06-12,Online Kampagnen,Learning Digital Academy GmbH,2,10.0,14
2026-06-12,Online Kampagnen,ecomex GmbH & Co. KG,1,5.0,8
2026-06-12,Online Kampagnen,CROAS Education GmbH,1,5.0,15
2026-06-12,Online Kampagnen,Talentspring Academy Group,1,5.0,18
2026-06-12,Online Werbung,Masters of Digital GmbH,7,35.0,7
2026-06-12,Online Werbung,OneCareer,6,30.0,1
2026-06-12,Online Werbung,Spiced Academy GmbH,2,10.0,3
2026-06-12,Online Werbung,ecomex GmbH & Co. KG,2,10.0,5
2026-06-12,Online Werbung,AS Bildungszentrum GbR,1,5.0,13
2026-06-12,Online Werbung,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,18
2026-06-12,Online Werbung,Karriere Tutor GmbH,1,5.0,19
2026-06-12,Digitale Werbung,OneCareer,6,30.0,1
2026-06-12,Digitale Werbung,Masters of Digital GmbH,3,15.0,2
2026-06-12,Digitale Werbung,Talentspring Academy Group,3,15.0,11
2026-06-12,Digitale Werbung,Karriere Tutor GmbH,2,10.0,8
2026-06-12,Digitale Werbung,WBS TRAINING SE,2,10.0,16
2026-06-12,Digitale Werbung,GFN GmbH,1,5.0,3
2026-06-12,Digitale Werbung,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,6
2026-06-12,Digitale Werbung,Spiced Academy GmbH,1,5.0,14
2026-06-12,Digitale Werbung,alfatraining Bildungszentrum GmbH,1,5.0,17
2026-06-12,Digitale Kommunikation,alfatraining Bildungszentrum GmbH,5,25.0,1
2026-06-12,Digitale Kommunikation,OneCareer,4,20.0,2
2026-06-12,Digitale Kommunikation,ChapterNext,3,15.0,7
2026-06-12,Digitale Kommunikation,Karriere Tutor GmbH,2,10.0,3
2026-06-12,Digitale Kommunikation,Masters of Digital GmbH,1,5.0,4
2026-06-12,Digitale Kommunikation,Hochschule für angewandte Wissenschaften München,1,5.0,10
2026-06-12,Digitale Kommunikation,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,13
2026-06-12,Digitale Kommunikation,cimdata Bildungsakademie GmbH,1,5.0,16
2026-06-12,Digitale Kommunikation,GrandEdu GmbH,1,5.0,17
2026-06-12,Digitale Kommunikation,COMCAVE.COLLEGE GmbH,1,5.0,19
2026-06-12,Automatisierung im Online Marketing,Talentspring Academy Group,4,20.0,3
2026-06-12,Automatisierung im Online Marketing,Masters of Digital GmbH,4,20.0,6
2026-06-12,Automatisierung im Online Marketing,ImpaQt Education Group,2,10.0,1
2026-06-12,Automatisierung im Online Marketing,ecomex GmbH & Co. KG,2,10.0,2
2026-06-12,Automatisierung im Online Marketing,Spiced Academy GmbH,2,10.0,10
2026-06-12,Automatisierung im Online Marketing,Mentify Learn GmbH,2,10.0,14
2026-06-12,Automatisierung im Online Marketing,Itera Campus,1,5.0,11
2026-06-12,Automatisierung im Online Marketing,GrandEdu GmbH,1,5.0,15
2026-06-12,Automatisierung im Online Marketing,GFN GmbH,1,5.0,17
2026-06-12,Automatisierung im Online Marketing,A-Leecon GmbH,1,5.0,18
2026-06-12,Marketing Kampagnen,OneCareer,7,35.0,2
2026-06-12,Marketing Kampagnen,Masters of Digital GmbH,3,15.0,1
2026-06-12,Marketing Kampagnen,Karriere Tutor GmbH,2,10.0,9
2026-06-12,Marketing Kampagnen,GrandEdu GmbH,1,5.0,3
2026-06-12,Marketing Kampagnen,IFM GmbH,1,5.0,4
2026-06-12,Marketing Kampagnen,COMCAVE.COLLEGE GmbH,1,5.0,5
2026-06-12,Marketing Kampagnen,velpTEC GmbH,1,5.0,11
2026-06-12,Marketing Kampagnen,Learning Digital Academy GmbH,1,5.0,12
2026-06-12,Marketing Kampagnen,Talentspring Academy Group,1,5.0,14
2026-06-12,Marketing Kampagnen,ImpaQt Education Group,1,5.0,19
2026-06-12,Marketing Kampagnen,A-Leecon GmbH,1,5.0,20
2026-06-12,Marketing Manager,OneCareer,5,25.0,2
2026-06-12,Marketing Manager,alfatraining Bildungszentrum GmbH,4,20.0,6
2026-06-12,Marketing Manager,Talentspring Academy Group,3,15.0,1
2026-06-12,Marketing Manager,Berger Bildungsinstitut GmbH,2,10.0,8
2026-06-12,Marketing Manager,Digethic Business School,1,5.0,3
2026-06-12,Marketing Manager,Bildung Next Level GmbH,1,5.0,4
2026-06-12,Marketing Manager,SGD,1,5.0,5
2026-06-12,Marketing Manager,COMCAVE.COLLEGE GmbH,1,5.0,10
2026-06-12,Marketing Manager,Learning Digital Academy GmbH,1,5.0,15
2026-06-12,Marketing Manager,velpTEC GmbH,1,5.0,19
2026-06-12,Digital Marketing,Berger Bildungsinstitut GmbH,2,10.0,1
2026-06-12,Digital Marketing,alfatraining Bildungszentrum GmbH,2,10.0,5
2026-06-12,Digital Marketing,OneCareer,2,10.0,7
2026-06-12,Digital Marketing,Learning Digital Academy GmbH,1,5.0,2
2026-06-12,Digital Marketing,GFN GmbH,1,5.0,3
2026-06-12,Digital Marketing,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,4
2026-06-12,Digital Marketing,its digital akademie GmbH,1,5.0,6
2026-06-12,Digital Marketing,Stiftung Lernen-Fördern-Arbeiten (LFA),1,5.0,9
2026-06-12,Digital Marketing,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,10
2026-06-12,Digital Marketing,NH Schulungscenter für IT und Business GmbH,1,5.0,11
2026-06-12,Digital Marketing,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,12
2026-06-12,Digital Marketing,Volkshochschule Coburg Stadt und Land gGmbH,1,5.0,13
2026-06-12,Digital Marketing,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,14
2026-06-12,Digital Marketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,15
2026-06-12,Digital Marketing,Wirtschaftsakademie Küster GmbH,1,5.0,16
2026-06-12,Digitales Marketing,Berger Bildungsinstitut GmbH,2,10.0,1
2026-06-12,Digitales Marketing,alfatraining Bildungszentrum GmbH,2,10.0,5
2026-06-12,Digitales Marketing,OneCareer,2,10.0,7
2026-06-12,Digitales Marketing,Learning Digital Academy GmbH,1,5.0,2
2026-06-12,Digitales Marketing,GFN GmbH,1,5.0,3
2026-06-12,Digitales Marketing,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,4
2026-06-12,Digitales Marketing,its digital akademie GmbH,1,5.0,6
2026-06-12,Digitales Marketing,Stiftung Lernen-Fördern-Arbeiten (LFA),1,5.0,9
2026-06-12,Digitales Marketing,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,10
2026-06-12,Digitales Marketing,NH Schulungscenter für IT und Business GmbH,1,5.0,11
2026-06-12,Digitales Marketing,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,12
2026-06-12,Digitales Marketing,Volkshochschule Coburg Stadt und Land gGmbH,1,5.0,13
2026-06-12,Digitales Marketing,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,14
2026-06-12,Digitales Marketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,15
2026-06-12,Digitales Marketing,Wirtschaftsakademie Küster GmbH,1,5.0,16
2026-06-12,Digital Marketing Analyst,Talentspring Academy Group,5,25.0,11
2026-06-12,Digital Marketing Analyst,CROAS Education GmbH,3,15.0,3
2026-06-12,Digital Marketing Analyst,Habmann AufstiegsAkademie,2,10.0,7
2026-06-12,Digital Marketing Analyst,Mentify Learn GmbH,2,10.0,15
2026-06-12,Digital Marketing Analyst,Masters of Digital GmbH,1,5.0,1
2026-06-12,Digital Marketing Analyst,GFN GmbH,1,5.0,2
2026-06-12,Digital Marketing Analyst,Karriere Tutor GmbH,1,5.0,5
2026-06-12,Digital Marketing Analyst,StackFuel GmbH,1,5.0,6
2026-06-12,Digital Marketing Analyst,Ironhack Germany GmbH,1,5.0,8
2026-06-12,Digital Marketing Analyst,velpTEC GmbH,1,5.0,9
2026-06-12,Digital Marketing Analyst,Distart Education GmbH,1,5.0,10
2026-06-12,Digital Marketing Analyst,ecomex GmbH & Co. KG,1,5.0,14
2026-06-12,Digital Marketing Manager,velpTEC GmbH,4,20.0,3
2026-06-12,Digital Marketing Manager,OneCareer,3,15.0,5
2026-06-12,Digital Marketing Manager,alfatraining Bildungszentrum GmbH,2,10.0,11
2026-06-12,Digital Marketing Manager,Digethic Business School,1,5.0,1
2026-06-12,Digital Marketing Manager,Berger Bildungsinstitut GmbH,1,5.0,2
2026-06-12,Digital Marketing Manager,neuefische GmbH,1,5.0,4
2026-06-12,Digital Marketing Manager,Masters of Digital GmbH,1,5.0,6
2026-06-12,Digital Marketing Manager,Talentspring Academy Group,1,5.0,7
2026-06-12,Digital Marketing Manager,Talentivo GmbH,1,5.0,8
2026-06-12,Digital Marketing Manager,GFN GmbH,1,5.0,9
2026-06-12,Digital Marketing Manager,ecomex GmbH & Co. KG,1,5.0,13
2026-06-12,Digital Marketing Manager,Learning Digital Academy GmbH,1,5.0,17
2026-06-12,Digital Marketing Manager,Bildung Next Level GmbH,1,5.0,18
2026-06-12,Digital Marketing Manager,Spiced Academy GmbH,1,5.0,20
2026-06-12,Weiterbildung Digital Marketing,ecomex GmbH & Co. KG,6,30.0,2
2026-06-12,Weiterbildung Digital Marketing,Masters of Digital GmbH,6,30.0,13
2026-06-12,Weiterbildung Digital Marketing,OMR Education GmbH,3,15.0,3
2026-06-12,Weiterbildung Digital Marketing,Spiced Academy GmbH,1,5.0,1
2026-06-12,Weiterbildung Digital Marketing,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,6
2026-06-12,Weiterbildung Digital Marketing,WBK Akademie GmbH,1,5.0,7
2026-06-12,Weiterbildung Digital Marketing,Stapelfux Akademie,1,5.0,11
2026-06-12,Weiterbildung Digital Marketing,Talentivo GmbH,1,5.0,12
2026-06-12,Marketing Weiterbildung,Masters of Digital GmbH,9,45.0,5
2026-06-12,Marketing Weiterbildung,ecomex GmbH & Co. KG,7,35.0,1
2026-06-12,Marketing Weiterbildung,Spiced Academy GmbH,2,10.0,11
2026-06-12,Marketing Weiterbildung,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,2
2026-06-12,Marketing Weiterbildung,OMR Education GmbH,1,5.0,18
2026-06-12,International Marketing,IU Akademie IU Internationale Hochschule,4,20.0,2
2026-06-12,International Marketing,Akademie Überlingen,4,20.0,6
2026-06-12,International Marketing,IFM GmbH,2,10.0,1
2026-06-12,International Marketing,Bold Academy GmbH,1,5.0,5
2026-06-12,International Marketing,Berlin International University of Applied Sciences,1,5.0,9
2026-06-12,International Marketing,Universität der Bundeswehr München,1,5.0,11
2026-06-12,International Marketing,International School of Management,1,5.0,12
2026-06-12,International Marketing,INU - Innovative University of Applied Sciences,1,5.0,13
2026-06-12,International Marketing,Masters of Digital GmbH,1,5.0,14
2026-06-12,International Marketing,Europäische Fernhochschule Hamburg,1,5.0,15
2026-06-12,International Marketing,DFW Akademie,1,5.0,16
2026-06-12,International Marketing,EBA Hanse College GmbH,1,5.0,18
2026-06-12,International Marketing,New Horizons Nord,1,5.0,19
2026-06-12,Projektmanager Marketing,velpTEC GmbH,6,30.0,5
2026-06-12,Projektmanager Marketing,Learning Digital Academy GmbH,5,25.0,1
2026-06-12,Projektmanager Marketing,OneCareer,4,20.0,4
2026-06-12,Projektmanager Marketing,Talentspring Academy Group,2,10.0,17
2026-06-12,Projektmanager Marketing,Karriere Tutor GmbH,1,5.0,11
2026-06-12,Projektmanager Marketing,COMCAVE.COLLEGE GmbH,1,5.0,16
2026-06-12,Projektmanager Marketing,Alphadi Akademie,1,5.0,20
2026-06-12,SEO,Masters of Digital GmbH,6,30.0,3
2026-06-12,SEO,OneCareer,5,25.0,4
2026-06-12,SEO,cimdata Bildungsakademie GmbH,2,10.0,14
2026-06-12,SEO,Learning Digital Academy GmbH,2,10.0,15
2026-06-12,SEO,Talentspring Academy Group,1,5.0,1
2026-06-12,SEO,GFN GmbH,1,5.0,2
2026-06-12,SEO,velpTEC GmbH,1,5.0,7
2026-06-12,SEO,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,10
2026-06-12,SEO,IBB Institut für Berufliche Bildung AG,1,5.0,17
2026-06-12,SEA,Masters of Digital GmbH,9,45.0,5
2026-06-12,SEA,OneCareer,3,15.0,3
2026-06-12,SEA,mycareernow,3,15.0,6
2026-06-12,SEA,WBS TRAINING SE,1,5.0,1
2026-06-12,SEA,Karriere Tutor GmbH,1,5.0,2
2026-06-12,SEA,velpTEC GmbH,1,5.0,7
2026-06-12,SEA,cimdata Bildungsakademie GmbH,1,5.0,10
2026-06-12,SEA,IU Akademie IU Internationale Hochschule,1,5.0,11
2026-06-12,Suchmaschinenoptimierung,Masters of Digital GmbH,5,25.0,4
2026-06-12,Suchmaschinenoptimierung,OneCareer,4,20.0,3
2026-06-12,Suchmaschinenoptimierung,velpTEC GmbH,4,20.0,6
2026-06-12,Suchmaschinenoptimierung,Learning Digital Academy GmbH,2,10.0,1
2026-06-12,Suchmaschinenoptimierung,Karriere Tutor GmbH,1,5.0,2
2026-06-12,Suchmaschinenoptimierung,IFM GmbH,1,5.0,11
2026-06-12,Suchmaschinenoptimierung,COMCAVE.COLLEGE GmbH,1,5.0,13
2026-06-12,Suchmaschinenoptimierung,GrandEdu GmbH,1,5.0,14
2026-06-12,Suchmaschinenoptimierung,Education partners GmbH,1,5.0,15
2026-06-12,Suchmaschinenmarketing,Learning Digital Academy GmbH,4,20.0,2
2026-06-12,Suchmaschinenmarketing,OneCareer,2,10.0,6
2026-06-12,Suchmaschinenmarketing,Karriere Tutor GmbH,2,10.0,10
2026-06-12,Suchmaschinenmarketing,GFN GmbH,1,5.0,1
2026-06-12,Suchmaschinenmarketing,IBB Institut für Berufliche Bildung AG,1,5.0,5
2026-06-12,Suchmaschinenmarketing,Do IT Digital GmbH,1,5.0,7
2026-06-12,Suchmaschinenmarketing,"Sprachwerkstatt Privates Institut für Kommunikation, Wirtschaft und Sprache GmbH",1,5.0,9
2026-06-12,Suchmaschinenmarketing,its digital akademie GmbH,1,5.0,12
2026-06-12,Suchmaschinenmarketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,13
2026-06-12,Suchmaschinenmarketing,Berger Bildungsinstitut GmbH,1,5.0,14
2026-06-12,Suchmaschinenmarketing,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,15
2026-06-12,Suchmaschinenmarketing,Hallmann Personal- und Schulungscenter GmbH,1,5.0,16
2026-06-12,Suchmaschinenmarketing,velpTEC GmbH,1,5.0,18
2026-06-12,Suchmaschinenmarketing,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,19
2026-06-12,Suchmaschinenmarketing,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,20
2026-06-12,Suchmaschinenmarketing und Google Ads,Masters of Digital GmbH,9,45.0,3
2026-06-12,Suchmaschinenmarketing und Google Ads,velpTEC GmbH,4,20.0,1
2026-06-12,Suchmaschinenmarketing und Google Ads,OneCareer,3,15.0,2
2026-06-12,Suchmaschinenmarketing und Google Ads,Spiced Academy GmbH,2,10.0,8
2026-06-12,Suchmaschinenmarketing und Google Ads,SMD Performance Media,1,5.0,13
2026-06-12,Suchmaschinenmarketing und Google Ads,Learning Digital Academy GmbH,1,5.0,19
2026-06-12,Suchmaschinenwerbung,Masters of Digital GmbH,7,35.0,3
2026-06-12,Suchmaschinenwerbung,velpTEC GmbH,6,30.0,2
2026-06-12,Suchmaschinenwerbung,OneCareer,5,25.0,1
2026-06-12,Suchmaschinenwerbung,cimdata Bildungsakademie GmbH,1,5.0,10
2026-06-12,Suchmaschinenwerbung,GrandEdu GmbH,1,5.0,18
2026-06-12,Weiterbildung Suchmaschinenmarketing,Masters of Digital GmbH,6,30.0,2
2026-06-12,Weiterbildung Suchmaschinenmarketing,Karriere Tutor GmbH,5,25.0,9
2026-06-12,Weiterbildung Suchmaschinenmarketing,Learning Digital Academy GmbH,2,10.0,5
2026-06-12,Weiterbildung Suchmaschinenmarketing,Spiced Academy GmbH,1,5.0,1
2026-06-12,Weiterbildung Suchmaschinenmarketing,GFN GmbH,1,5.0,6
2026-06-12,Weiterbildung Suchmaschinenmarketing,OneCareer,1,5.0,8
2026-06-12,Weiterbildung Suchmaschinenmarketing,IU Akademie IU Internationale Hochschule,1,5.0,13
2026-06-12,Weiterbildung Suchmaschinenmarketing,Distart Education GmbH,1,5.0,14
2026-06-12,Weiterbildung Suchmaschinenmarketing,Bildung Next Level GmbH,1,5.0,17
2026-06-12,Weiterbildung Suchmaschinenmarketing,velpTEC GmbH,1,5.0,19
2026-06-12,Search Engine Marketing,OneCareer,4,20.0,1
2026-06-12,Search Engine Marketing,Masters of Digital GmbH,4,20.0,5
2026-06-12,Search Engine Marketing,Karriere Tutor GmbH,2,10.0,4
2026-06-12,Search Engine Marketing,IU Akademie IU Internationale Hochschule,2,10.0,15
2026-06-12,Search Engine Marketing,Learning Digital Academy GmbH,1,5.0,3
2026-06-12,Search Engine Marketing,Distart Education GmbH,1,5.0,10
2026-06-12,Search Engine Marketing,Professionals Online Akademie für Sales und Marketing,1,5.0,11
2026-06-12,Search Engine Marketing,XDi - Experience Design Institut GmbH,1,5.0,12
2026-06-12,Search Engine Marketing,velpTEC GmbH,1,5.0,13
2026-06-12,Search Engine Marketing,ecomex GmbH & Co. KG,1,5.0,17
2026-06-12,Search Engine Marketing,DIM Deutsches Institut für Marketing GmbH,1,5.0,18
