snapshot_date,keyword,provider,count_top_n,share_pct,best_rank,is_brand,total_results
2026-06-20,Online Marketing Management,IU Akademie IU Internationale Hochschule,2,10.0,2,0,3655
2026-06-20,Online Marketing Management,Learning Digital Academy GmbH,2,10.0,7,0,3655
2026-06-20,Online Marketing Management,velpTEC GmbH,1,5.0,1,0,3655
2026-06-20,Online Marketing Management,GFN GmbH,1,5.0,5,0,3655
2026-06-20,Online Marketing Management,OneCareer,1,5.0,9,0,3655
2026-06-20,Online Marketing Leadership,Learning Digital Academy GmbH,6,30.0,1,0,323
2026-06-20,Online Marketing Leadership,DCI Digital Career Institute GmbH,4,20.0,16,0,323
2026-06-20,Online Marketing Leadership,mycareernow,3,15.0,10,0,323
2026-06-20,Online Marketing Leadership,Lecturio GmbH,1,5.0,3,0,323
2026-06-20,Online Marketing Leadership,GrandEdu GmbH,1,5.0,4,0,323
2026-06-20,Online Marketing Leadership,Talentspring Academy Group,1,5.0,7,0,323
2026-06-20,Online Marketing Leadership,A-Leecon GmbH,1,5.0,11,0,323
2026-06-20,Online Marketing Leadership,Erfolgspfad GmbH,1,5.0,13,0,323
2026-06-20,Online Marketing Leadership,velpTEC GmbH,1,5.0,14,0,323
2026-06-20,Online Marketing Leadership,Karriere Tutor GmbH,1,5.0,18,0,323
2026-06-20,Online Marketing lernen,OneCareer,3,15.0,12,0,3013
2026-06-20,Online Marketing lernen,Learning Digital Academy GmbH,2,10.0,1,0,3013
2026-06-20,Online Marketing lernen,Karriere Tutor GmbH,2,10.0,4,0,3013
2026-06-20,Online Marketing lernen,DAA - Deutsche Angestellten- Akademie gGmbH,2,10.0,6,0,3013
2026-06-20,Online Marketing lernen,GrandEdu GmbH,1,5.0,2,0,3013
2026-06-20,Online Marketing lernen,Akademie Überlingen,1,5.0,3,0,3013
2026-06-20,Online Marketing lernen,Lecturio GmbH,1,5.0,5,0,3013
2026-06-20,Online Marketing lernen,XDi - Experience Design Institut GmbH,1,5.0,7,0,3013
2026-06-20,Online Marketing lernen,IFM GmbH,1,5.0,8,0,3013
2026-06-20,Online Marketing lernen,EBA Hanse College GmbH,1,5.0,9,0,3013
2026-06-20,Online Marketing lernen,CBW College Berufliche Weiterbildung GmbH,1,5.0,10,0,3013
2026-06-20,Online Marketing lernen,Comhard Gesellschaft für Bildung und Personalentwicklung mbH,1,5.0,11,0,3013
2026-06-20,Online Marketing lernen,WBA Weiterbildungsagentur / Audiocation GmbH,1,5.0,16,0,3013
2026-06-20,Online Marketing lernen,velpTEC GmbH,1,5.0,17,0,3013
2026-06-20,Online Marketing lernen,DCI Digital Career Institute GmbH,1,5.0,19,0,3013
2026-06-20,Online Marketing Manager Weiterbildung,OMR Education GmbH,3,15.0,7,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,WBK Akademie GmbH,2,10.0,1,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,Webmasters Akademie Nürnberg GmbH,2,10.0,10,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,Talentspring Academy Group,1,5.0,2,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,Morphos GmbH,1,5.0,3,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,COMCAVE.COLLEGE GmbH,1,5.0,4,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,LVQ Weiterbildung und Beratung GmbH,1,5.0,6,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,Webgalaxie GmbH,1,5.0,8,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,DCI Digital Career Institute GmbH,1,5.0,9,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,Lecturio GmbH,1,5.0,12,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,Textakademie GmbH,1,5.0,13,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,Masters of Digital GmbH,1,5.0,15,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,GrandEdu GmbH,1,5.0,17,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,Learnix GmbH,1,5.0,18,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,SMD Performance Media,1,5.0,19,0,1483
2026-06-20,Online Marketing Manager Weiterbildung,Karriere Tutor GmbH,1,5.0,20,0,1483
2026-06-20,Online Marketing Kampagnen,OneCareer,6,30.0,2,0,2916
2026-06-20,Online Marketing Kampagnen,Karriere Tutor GmbH,4,20.0,1,0,2916
2026-06-20,Online Marketing Kampagnen,Masters of Digital GmbH,4,20.0,3,0,2916
2026-06-20,Online Marketing Kampagnen,mycareernow,2,10.0,12,0,2916
2026-06-20,Online Marketing Kampagnen,Technische Hochschule Köln,1,5.0,5,0,2916
2026-06-20,Online Marketing Kampagnen,Talentspring Academy Group,1,5.0,14,0,2916
2026-06-20,Online Marketing Kampagnen,IFM GmbH,1,5.0,16,0,2916
2026-06-20,Online Marketing Kampagnen,Learning Digital Academy GmbH,1,5.0,17,0,2916
2026-06-20,Online Marketing - Webshop,Learning Digital Academy GmbH,2,10.0,1,0,176
2026-06-20,Online Marketing - Webshop,Akademie Überlingen,2,10.0,3,0,176
2026-06-20,Online Marketing - Webshop,GFN GmbH,1,5.0,2,0,176
2026-06-20,Online Marketing - Webshop,OneCareer,1,5.0,4,0,176
2026-06-20,Online Marketing - Webshop,EBA Hanse College GmbH,1,5.0,7,0,176
2026-06-20,Online Marketing - Webshop,IBB Institut für Berufliche Bildung AG,1,5.0,8,0,176
2026-06-20,Online Marketing - Webshop,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,9,0,176
2026-06-20,Online Marketing - Webshop,Verein für Integration und Bildung e. V.,1,5.0,10,0,176
2026-06-20,Online Marketing - Webshop,Zukunftswerkstatt Mitteldeutschland,1,5.0,11,0,176
2026-06-20,Online Marketing - Webshop,Berger Bildungsinstitut GmbH,1,5.0,12,0,176
2026-06-20,Online Marketing - Webshop,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,13,0,176
2026-06-20,Online Marketing - Webshop,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,14,0,176
2026-06-20,Online Marketing - Webshop,Reha & Beruf gGmbH,1,5.0,15,0,176
2026-06-20,Online Marketing - Webshop,Institut für Bildung & Beruf,1,5.0,16,0,176
2026-06-20,Online Marketing - Webshop,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,17,0,176
2026-06-20,Online Marketing - Webshop,its GmbH - Duisburger Akademie für Logistik,1,5.0,18,0,176
2026-06-20,Online Marketing - Webshop,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,19,0,176
2026-06-20,Online Marketing - Webshop,PersonaPlan GmbH,1,5.0,20,0,176
2026-06-20,Online Marketing und Inbound Marketing,OneCareer,6,30.0,3,0,31
2026-06-20,Online Marketing und Inbound Marketing,Ironhack Germany GmbH,3,15.0,2,0,31
2026-06-20,Online Marketing und Inbound Marketing,Education partners GmbH,3,15.0,4,0,31
2026-06-20,Online Marketing und Inbound Marketing,DCI Digital Career Institute GmbH,2,10.0,5,0,31
2026-06-20,Online Marketing und Inbound Marketing,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,1,0,31
2026-06-20,Online Marketing und Inbound Marketing,HECKER CONSULTING,1,5.0,7,0,31
2026-06-20,Online Marketing und Inbound Marketing,Karriere Tutor GmbH,1,5.0,9,0,31
2026-06-20,Online Marketing und Inbound Marketing,Webgalaxie GmbH,1,5.0,14,0,31
2026-06-20,Online Marketing und Inbound Marketing,ImpaQt Education Group,1,5.0,16,0,31
2026-06-20,Online Marketing und Inbound Marketing,Bildungsinstitut Gros,1,5.0,17,0,31
2026-06-20,Online Kampagnen,OneCareer,7,35.0,2,0,2949
2026-06-20,Online Kampagnen,Karriere Tutor GmbH,4,20.0,1,0,2949
2026-06-20,Online Kampagnen,Masters of Digital GmbH,4,20.0,3,0,2949
2026-06-20,Online Kampagnen,Learning Digital Academy GmbH,2,10.0,14,0,2949
2026-06-20,Online Kampagnen,Technische Hochschule Köln,1,5.0,4,0,2949
2026-06-20,Online Kampagnen,mycareernow,1,5.0,13,0,2949
2026-06-20,Online Kampagnen,Talentspring Academy Group,1,5.0,16,0,2949
2026-06-20,Online Werbung,Masters of Digital GmbH,7,35.0,5,0,2172
2026-06-20,Online Werbung,OneCareer,6,30.0,1,0,2172
2026-06-20,Online Werbung,Karriere Tutor GmbH,2,10.0,18,0,2172
2026-06-20,Online Werbung,Spiced Academy GmbH,1,5.0,3,0,2172
2026-06-20,Online Werbung,Mentify Learn GmbH,1,5.0,13,0,2172
2026-06-20,Online Werbung,ciT Leipzig GmbH Institut für angewandte Informatik,1,5.0,14,0,2172
2026-06-20,Online Werbung,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,15,0,2172
2026-06-20,Online Werbung,Akademie Überlingen,1,5.0,17,0,2172
2026-06-20,Digitale Werbung,OneCareer,6,30.0,1,0,1989
2026-06-20,Digitale Werbung,Talentspring Academy Group,4,20.0,9,0,1989
2026-06-20,Digitale Werbung,Masters of Digital GmbH,2,10.0,2,0,1989
2026-06-20,Digitale Werbung,Karriere Tutor GmbH,2,10.0,8,0,1989
2026-06-20,Digitale Werbung,WBS TRAINING SE,2,10.0,15,0,1989
2026-06-20,Digitale Werbung,GFN GmbH,1,5.0,3,0,1989
2026-06-20,Digitale Werbung,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,6,0,1989
2026-06-20,Digitale Werbung,Spiced Academy GmbH,1,5.0,12,0,1989
2026-06-20,Digitale Werbung,alfatraining Bildungszentrum GmbH,1,5.0,19,0,1989
2026-06-20,Digitale Kommunikation,alfatraining Bildungszentrum GmbH,5,25.0,1,0,8773
2026-06-20,Digitale Kommunikation,OneCareer,4,20.0,2,0,8773
2026-06-20,Digitale Kommunikation,mycareernow,3,15.0,14,0,8773
2026-06-20,Digitale Kommunikation,Karriere Tutor GmbH,2,10.0,3,0,8773
2026-06-20,Digitale Kommunikation,ChapterNext,2,10.0,9,0,8773
2026-06-20,Digitale Kommunikation,Masters of Digital GmbH,1,5.0,4,0,8773
2026-06-20,Digitale Kommunikation,Learnix GmbH,1,5.0,7,0,8773
2026-06-20,Digitale Kommunikation,cimdata Bildungsakademie GmbH,1,5.0,16,0,8773
2026-06-20,Digitale Kommunikation,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,18,0,8773
2026-06-20,Automatisierung im Online Marketing,Talentspring Academy Group,6,30.0,1,0,1003
2026-06-20,Automatisierung im Online Marketing,Masters of Digital GmbH,2,10.0,6,0,1003
2026-06-20,Automatisierung im Online Marketing,Mentify Learn GmbH,2,10.0,7,0,1003
2026-06-20,Automatisierung im Online Marketing,Spiced Academy GmbH,2,10.0,10,0,1003
2026-06-20,Automatisierung im Online Marketing,HECKER CONSULTING,1,5.0,3,0,1003
2026-06-20,Automatisierung im Online Marketing,Itera Campus,1,5.0,4,0,1003
2026-06-20,Automatisierung im Online Marketing,OneCareer,1,5.0,8,0,1003
2026-06-20,Automatisierung im Online Marketing,Ironhack Germany GmbH,1,5.0,11,0,1003
2026-06-20,Automatisierung im Online Marketing,GrandEdu GmbH,1,5.0,12,0,1003
2026-06-20,Automatisierung im Online Marketing,GFN GmbH,1,5.0,14,0,1003
2026-06-20,Automatisierung im Online Marketing,A-Leecon GmbH,1,5.0,15,0,1003
2026-06-20,Automatisierung im Online Marketing,ImpaQt Education Group,1,5.0,19,0,1003
2026-06-20,Marketing Kampagnen,OneCareer,8,40.0,2,0,3775
2026-06-20,Marketing Kampagnen,Masters of Digital GmbH,3,15.0,1,0,3775
2026-06-20,Marketing Kampagnen,Karriere Tutor GmbH,2,10.0,5,0,3775
2026-06-20,Marketing Kampagnen,GrandEdu GmbH,1,5.0,3,0,3775
2026-06-20,Marketing Kampagnen,COMCAVE.COLLEGE GmbH,1,5.0,4,0,3775
2026-06-20,Marketing Kampagnen,IFM GmbH,1,5.0,6,0,3775
2026-06-20,Marketing Kampagnen,velpTEC GmbH,1,5.0,8,0,3775
2026-06-20,Marketing Kampagnen,Learning Digital Academy GmbH,1,5.0,9,0,3775
2026-06-20,Marketing Kampagnen,mycareernow,1,5.0,10,0,3775
2026-06-20,Marketing Kampagnen,Talentspring Academy Group,1,5.0,17,0,3775
2026-06-20,Marketing Manager,Talentspring Academy Group,4,20.0,2,0,3923
2026-06-20,Marketing Manager,alfatraining Bildungszentrum GmbH,4,20.0,7,0,3923
2026-06-20,Marketing Manager,OneCareer,3,15.0,1,0,3923
2026-06-20,Marketing Manager,ILS - Institut für Lernsysteme GmbH,1,5.0,3,0,3923
2026-06-20,Marketing Manager,Digethic Business School,1,5.0,4,0,3923
2026-06-20,Marketing Manager,SGD,1,5.0,5,0,3923
2026-06-20,Marketing Manager,COMCAVE.COLLEGE GmbH,1,5.0,6,0,3923
2026-06-20,Marketing Manager,velpTEC GmbH,1,5.0,9,0,3923
2026-06-20,Marketing Manager,Berger Bildungsinstitut GmbH,1,5.0,13,0,3923
2026-06-20,Marketing Manager,cimdata Bildungsakademie GmbH,1,5.0,16,0,3923
2026-06-20,Marketing Manager,MAS Sprachschule München,1,5.0,18,0,3923
2026-06-20,Marketing Manager,Learning Digital Academy GmbH,1,5.0,19,0,3923
2026-06-20,Digital Marketing,Berger Bildungsinstitut GmbH,2,10.0,1,0,7280
2026-06-20,Digital Marketing,Learning Digital Academy GmbH,1,5.0,2,0,7280
2026-06-20,Digital Marketing,GFN GmbH,1,5.0,3,0,7280
2026-06-20,Digital Marketing,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,4,0,7280
2026-06-20,Digital Marketing,Akademie für berufliche Aus- und Weiterbildung Schweiger & Schmitt GmbH,1,5.0,5,0,7280
2026-06-20,Digital Marketing,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,6,0,7280
2026-06-20,Digital Marketing,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,7,0,7280
2026-06-20,Digital Marketing,IEC - International Education Centers GmbH,1,5.0,8,0,7280
2026-06-20,Digital Marketing,alfatraining Bildungszentrum GmbH,1,5.0,9,0,7280
2026-06-20,Digital Marketing,Bildungsinsel GmbH,1,5.0,10,0,7280
2026-06-20,Digital Marketing,BIB Augsburg GmbH,1,5.0,11,0,7280
2026-06-20,Digital Marketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,13,0,7280
2026-06-20,Digital Marketing,OneCareer,1,5.0,14,0,7280
2026-06-20,Digital Marketing,Zukunftswerkstatt Mitteldeutschland,1,5.0,15,0,7280
2026-06-20,Digital Marketing,TEMP.Akademie GmbH,1,5.0,16,0,7280
2026-06-20,Digital Marketing,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,17,0,7280
2026-06-20,Digital Marketing,Bildung & Beruf GmbH,1,5.0,18,0,7280
2026-06-20,Digital Marketing,Reha & Beruf gGmbH,1,5.0,19,0,7280
2026-06-20,Digital Marketing,PBF Personalberatung und Bildungsakademie Fasulo GmbH,1,5.0,20,0,7280
2026-06-20,Digitales Marketing,Berger Bildungsinstitut GmbH,2,10.0,1,0,7280
2026-06-20,Digitales Marketing,Learning Digital Academy GmbH,1,5.0,2,0,7280
2026-06-20,Digitales Marketing,GFN GmbH,1,5.0,3,0,7280
2026-06-20,Digitales Marketing,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,4,0,7280
2026-06-20,Digitales Marketing,Akademie für berufliche Aus- und Weiterbildung Schweiger & Schmitt GmbH,1,5.0,5,0,7280
2026-06-20,Digitales Marketing,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,6,0,7280
2026-06-20,Digitales Marketing,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,7,0,7280
2026-06-20,Digitales Marketing,IEC - International Education Centers GmbH,1,5.0,8,0,7280
2026-06-20,Digitales Marketing,alfatraining Bildungszentrum GmbH,1,5.0,9,0,7280
2026-06-20,Digitales Marketing,Bildungsinsel GmbH,1,5.0,10,0,7280
2026-06-20,Digitales Marketing,BIB Augsburg GmbH,1,5.0,11,0,7280
2026-06-20,Digitales Marketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,13,0,7280
2026-06-20,Digitales Marketing,OneCareer,1,5.0,14,0,7280
2026-06-20,Digitales Marketing,Zukunftswerkstatt Mitteldeutschland,1,5.0,15,0,7280
2026-06-20,Digitales Marketing,TEMP.Akademie GmbH,1,5.0,16,0,7280
2026-06-20,Digitales Marketing,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,17,0,7280
2026-06-20,Digitales Marketing,Bildung & Beruf GmbH,1,5.0,18,0,7280
2026-06-20,Digitales Marketing,Reha & Beruf gGmbH,1,5.0,19,0,7280
2026-06-20,Digitales Marketing,PBF Personalberatung und Bildungsakademie Fasulo GmbH,1,5.0,20,0,7280
2026-06-20,Digital Marketing Analyst,Talentspring Academy Group,4,20.0,10,0,262
2026-06-20,Digital Marketing Analyst,CROAS Education GmbH,3,15.0,5,0,262
2026-06-20,Digital Marketing Analyst,Karriere Tutor GmbH,3,15.0,8,0,262
2026-06-20,Digital Marketing Analyst,Habmann AufstiegsAkademie,2,10.0,9,0,262
2026-06-20,Digital Marketing Analyst,Ironhack Germany GmbH,1,5.0,1,0,262
2026-06-20,Digital Marketing Analyst,Masters of Digital GmbH,1,5.0,2,0,262
2026-06-20,Digital Marketing Analyst,OneCareer,1,5.0,3,0,262
2026-06-20,Digital Marketing Analyst,GFN GmbH,1,5.0,4,0,262
2026-06-20,Digital Marketing Analyst,StackFuel GmbH,1,5.0,7,0,262
2026-06-20,Digital Marketing Analyst,velpTEC GmbH,1,5.0,11,0,262
2026-06-20,Digital Marketing Analyst,Distart Education GmbH,1,5.0,12,0,262
2026-06-20,Digital Marketing Analyst,Mentify Learn GmbH,1,5.0,18,0,262
2026-06-20,Digital Marketing Manager,OneCareer,4,20.0,4,0,1891
2026-06-20,Digital Marketing Manager,velpTEC GmbH,4,20.0,6,0,1891
2026-06-20,Digital Marketing Manager,Digethic Business School,2,10.0,1,0,1891
2026-06-20,Digital Marketing Manager,alfatraining Bildungszentrum GmbH,2,10.0,10,0,1891
2026-06-20,Digital Marketing Manager,Berger Bildungsinstitut GmbH,1,5.0,3,0,1891
2026-06-20,Digital Marketing Manager,neuefische GmbH,1,5.0,5,0,1891
2026-06-20,Digital Marketing Manager,Talentspring Academy Group,1,5.0,7,0,1891
2026-06-20,Digital Marketing Manager,Masters of Digital GmbH,1,5.0,8,0,1891
2026-06-20,Digital Marketing Manager,GFN GmbH,1,5.0,9,0,1891
2026-06-20,Digital Marketing Manager,XDi - Experience Design Institut GmbH,1,5.0,13,0,1891
2026-06-20,Digital Marketing Manager,Learning Digital Academy GmbH,1,5.0,16,0,1891
2026-06-20,Digital Marketing Manager,Karriere Tutor GmbH,1,5.0,19,0,1891
2026-06-20,Weiterbildung Digital Marketing,OMR Education GmbH,6,30.0,3,0,5008
2026-06-20,Weiterbildung Digital Marketing,Masters of Digital GmbH,5,25.0,10,0,5008
2026-06-20,Weiterbildung Digital Marketing,Spiced Academy GmbH,3,15.0,1,0,5008
2026-06-20,Weiterbildung Digital Marketing,WBK Akademie GmbH,2,10.0,6,0,5008
2026-06-20,Weiterbildung Digital Marketing,mycareernow,1,5.0,2,0,5008
2026-06-20,Weiterbildung Digital Marketing,Talentivo GmbH,1,5.0,5,0,5008
2026-06-20,Weiterbildung Digital Marketing,Stapelfux Akademie,1,5.0,7,0,5008
2026-06-20,Weiterbildung Digital Marketing,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,14,0,5008
2026-06-20,Marketing Weiterbildung,Masters of Digital GmbH,7,35.0,6,0,9252
2026-06-20,Marketing Weiterbildung,OMR Education GmbH,4,20.0,2,0,9252
2026-06-20,Marketing Weiterbildung,Spiced Academy GmbH,3,15.0,3,0,9252
2026-06-20,Marketing Weiterbildung,WBK Akademie GmbH,2,10.0,1,0,9252
2026-06-20,Marketing Weiterbildung,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,10,0,9252
2026-06-20,Marketing Weiterbildung,mycareernow,1,5.0,14,0,9252
2026-06-20,Marketing Weiterbildung,A-Leecon GmbH,1,5.0,19,0,9252
2026-06-20,Marketing Weiterbildung,Talentspring Academy Group,1,5.0,20,0,9252
2026-06-20,International Marketing,IU Akademie IU Internationale Hochschule,4,20.0,2,0,2059
2026-06-20,International Marketing,Akademie Überlingen,4,20.0,6,0,2059
2026-06-20,International Marketing,Masters of Digital GmbH,2,10.0,10,0,2059
2026-06-20,International Marketing,International School of Management,2,10.0,11,0,2059
2026-06-20,International Marketing,IFM GmbH,1,5.0,1,0,2059
2026-06-20,International Marketing,Europäische Fernhochschule Hamburg,1,5.0,5,0,2059
2026-06-20,International Marketing,Technische Hochschule Ingolstadt,1,5.0,13,0,2059
2026-06-20,International Marketing,Hochschule für Wirtschaft und Recht Berlin,1,5.0,14,0,2059
2026-06-20,International Marketing,EBA Hanse College GmbH,1,5.0,15,0,2059
2026-06-20,International Marketing,New Horizons Nord,1,5.0,17,0,2059
2026-06-20,International Marketing,CROAS Education GmbH,1,5.0,18,0,2059
2026-06-20,International Marketing,New Horizons Akademie,1,5.0,20,0,2059
2026-06-20,Projektmanager Marketing,velpTEC GmbH,6,30.0,6,0,502
2026-06-20,Projektmanager Marketing,Learning Digital Academy GmbH,5,25.0,1,0,502
2026-06-20,Projektmanager Marketing,OneCareer,4,20.0,3,0,502
2026-06-20,Projektmanager Marketing,Talentspring Academy Group,2,10.0,14,0,502
2026-06-20,Projektmanager Marketing,Alphadi Akademie,2,10.0,19,0,502
2026-06-20,Projektmanager Marketing,COMCAVE.COLLEGE GmbH,1,5.0,17,0,502
2026-06-20,SEO,OneCareer,5,25.0,7,0,4097
2026-06-20,SEO,Masters of Digital GmbH,3,15.0,4,0,4097
2026-06-20,SEO,Learning Digital Academy GmbH,3,15.0,16,0,4097
2026-06-20,SEO,Talentspring Academy Group,1,5.0,1,0,4097
2026-06-20,SEO,GFN GmbH,1,5.0,2,0,4097
2026-06-20,SEO,XDi - Experience Design Institut GmbH,1,5.0,3,0,4097
2026-06-20,SEO,Nest Academy GmbH,1,5.0,5,0,4097
2026-06-20,SEO,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,9,0,4097
2026-06-20,SEO,velpTEC GmbH,1,5.0,11,0,4097
2026-06-20,SEO,Do IT Digital GmbH,1,5.0,13,0,4097
2026-06-20,SEO,IBB Institut für Berufliche Bildung AG,1,5.0,18,0,4097
2026-06-20,SEO,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,20,0,4097
2026-06-20,SEA,Masters of Digital GmbH,4,20.0,9,0,1691
2026-06-20,SEA,OneCareer,3,15.0,6,0,1691
2026-06-20,SEA,mycareernow,3,15.0,8,0,1691
2026-06-20,SEA,Karriere Tutor GmbH,2,10.0,3,0,1691
2026-06-20,SEA,cimdata Bildungsakademie GmbH,2,10.0,14,0,1691
2026-06-20,SEA,XDi - Experience Design Institut GmbH,1,5.0,1,0,1691
2026-06-20,SEA,Talentspring Academy Group,1,5.0,2,0,1691
2026-06-20,SEA,WBS TRAINING SE,1,5.0,4,0,1691
2026-06-20,SEA,Akademie Überlingen,1,5.0,5,0,1691
2026-06-20,SEA,IU Akademie IU Internationale Hochschule,1,5.0,17,0,1691
2026-06-20,SEA,DCI Digital Career Institute GmbH,1,5.0,20,0,1691
2026-06-20,Suchmaschinenoptimierung,velpTEC GmbH,6,30.0,6,0,1802
2026-06-20,Suchmaschinenoptimierung,OneCareer,4,20.0,3,0,1802
2026-06-20,Suchmaschinenoptimierung,Masters of Digital GmbH,4,20.0,4,0,1802
2026-06-20,Suchmaschinenoptimierung,Learning Digital Academy GmbH,2,10.0,1,0,1802
2026-06-20,Suchmaschinenoptimierung,Karriere Tutor GmbH,1,5.0,2,0,1802
2026-06-20,Suchmaschinenoptimierung,Talentspring Academy Group,1,5.0,9,0,1802
2026-06-20,Suchmaschinenoptimierung,COMCAVE.COLLEGE GmbH,1,5.0,12,0,1802
2026-06-20,Suchmaschinenoptimierung,GrandEdu GmbH,1,5.0,13,0,1802
2026-06-20,Suchmaschinenmarketing,Learning Digital Academy GmbH,4,20.0,2,0,960
2026-06-20,Suchmaschinenmarketing,Karriere Tutor GmbH,2,10.0,11,0,960
2026-06-20,Suchmaschinenmarketing,GFN GmbH,1,5.0,1,0,960
2026-06-20,Suchmaschinenmarketing,OneCareer,1,5.0,5,0,960
2026-06-20,Suchmaschinenmarketing,IBB Institut für Berufliche Bildung AG,1,5.0,6,0,960
2026-06-20,Suchmaschinenmarketing,Berger Bildungsinstitut GmbH,1,5.0,7,0,960
2026-06-20,Suchmaschinenmarketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,8,0,960
2026-06-20,Suchmaschinenmarketing,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,9,0,960
2026-06-20,Suchmaschinenmarketing,Do IT Digital GmbH,1,5.0,10,0,960
2026-06-20,Suchmaschinenmarketing,velpTEC GmbH,1,5.0,12,0,960
2026-06-20,Suchmaschinenmarketing,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,14,0,960
